KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001100001,T001100002,T001100003,T001100004,T001100005,T001100006,T001100007,T001100008,T001100009,T001100010,T001100011,T001100012,T001100013,T001100014,T001100015,T001100016,T001100017,T001100018,T001100019,T001100020,T001100021,T001100022,T001100023,T001100024,T001100025,T001100026,T001100027,T001100028,T001100029,T001100030,T001100031,T001100032,T001100033,T001100034,T001100035,T001100036,T001100037,T001100038,T001100039,T001100040,T001100041,T001100042,T001100043,T001100044,T001100045,T001100046,T001100047,T001100048,T001100049,T001100050
52331453,0,,,90,43,47,8,3,5,82,40,42,42,21,21,81,39,42,81,39,42,40,19,21,23,9,14,6,2,4,0,0,0,0,0,0,35,35,4,18,4,7,2,0,0,31,25,6,1,25,0,2,8
52331454,0,,,32,15,17,3,2,1,29,13,16,12,6,6,29,13,16,29,13,16,17,7,10,8,2,6,4,0,4,0,0,0,0,0,0,11,11,2,3,3,2,0,0,1,9,5,4,0,9,0,2,1
52331455,2,52331445,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52331457,2,52331466,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52331458,0,,,709,355,354,84,45,39,598,288,310,337,188,149,582,279,303,562,263,299,261,100,161,180,58,122,102,18,84,35,3,32,19,16,3,275,271,113,66,38,30,18,4,2,157,132,25,16,99,22,15,30
52331459,0,,,2434,1170,1264,171,81,90,2196,1041,1155,1349,734,615,2133,998,1135,2003,930,1073,847,307,540,518,160,358,253,63,190,35,3,32,193,108,85,1350,1347,838,264,117,84,27,10,7,500,414,86,47,503,343,182,136
52331460,1,,52331470,21,9,12,3,1,2,21,9,12,6,3,3,21,9,12,21,9,12,15,6,9,11,4,7,5,1,4,0,0,0,0,0,0,9,9,4,5,1,0,0,0,1,7,5,2,1,10,0,3,4
52331462,0,,,36,20,16,6,5,1,30,15,15,15,9,6,30,15,15,29,14,15,15,6,9,10,4,6,3,1,2,0,0,0,0,0,0,12,12,2,3,3,2,1,1,0,10,8,2,1,9,0,2,2
52331463,0,,,44,19,25,1,0,1,43,19,24,12,5,7,42,19,23,41,18,23,31,14,17,17,7,10,5,3,2,0,0,0,0,0,0,24,24,10,11,1,1,1,0,0,14,14,0,0,21,0,9,9
52331464,0,,,11,5,6,0,0,0,11,5,6,2,1,1,11,5,6,11,5,6,9,4,5,5,2,3,2,1,1,0,0,0,0,0,0,5,5,2,1,1,1,0,0,0,3,1,2,0,5,0,2,1
52331465,0,,,24,11,13,0,0,0,24,11,13,4,3,1,24,11,13,24,11,13,20,8,12,12,4,8,5,2,3,0,0,0,0,0,0,15,15,8,5,2,0,0,0,0,7,6,1,0,14,0,7,3
52331466,1,,52331457,18,8,10,4,2,2,16,7,9,4,2,2,16,7,9,16,7,9,12,5,7,7,2,5,2,1,1,0,0,0,0,0,0,8,8,3,4,1,0,0,1,0,6,6,0,1,8,0,3,4
52331468,0,,,24,15,9,0,0,0,24,15,9,11,9,2,24,15,9,24,15,9,13,6,7,5,2,3,3,1,2,0,0,0,0,0,0,9,9,1,2,5,1,0,0,0,8,7,1,0,7,0,1,0
52331469,0,,,607,305,302,44,27,17,557,273,284,367,194,173,497,238,259,479,226,253,190,79,111,104,40,64,37,12,25,0,0,0,6,5,1,273,271,121,70,45,17,14,3,1,150,126,24,16,131,31,44,38
52331470,2,52331460,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52331472,0,,,49,22,27,1,1,0,48,21,27,17,8,9,47,20,27,47,20,27,31,13,18,20,7,13,12,4,8,1,0,1,0,0,0,22,22,8,7,4,1,1,1,0,14,10,4,1,21,0,8,6
52331473,0,,,28,13,15,2,2,0,26,11,15,8,5,3,26,11,15,26,11,15,18,6,12,11,3,8,6,3,3,0,0,0,0,0,0,18,18,12,3,2,1,0,0,0,6,6,0,0,15,0,10,3
52331474,0,,,27,11,16,1,1,0,26,10,16,9,3,6,25,10,15,25,10,15,17,7,10,13,4,9,7,3,4,1,0,1,0,0,0,11,11,3,4,2,0,2,0,0,8,5,3,0,10,0,3,3
52331475,1,,52331485,17,10,7,0,0,0,20,11,9,10,7,3,19,10,9,18,9,9,10,4,6,8,2,6,6,2,4,0,0,0,0,0,0,8,8,3,6,0,0,1,0,0,7,7,0,0,8,0,3,1
52331476,0,,,85,40,45,8,4,4,77,36,41,50,25,25,74,35,39,72,33,39,27,11,16,13,5,8,6,2,4,0,0,0,0,0,0,23,23,0,6,5,6,3,2,1,23,12,11,2,16,0,0,4
52331477,0,,,115,33,82,0,0,0,115,33,82,11,6,5,114,33,81,114,33,81,104,27,77,95,24,71,78,16,62,25,4,21,1,0,1,11,9,2,3,4,0,0,0,0,7,6,1,0,6,0,2,1
52331479,0,,,196,96,100,22,10,12,173,85,88,101,53,48,165,79,86,163,78,85,72,32,40,33,14,19,8,1,7,3,0,3,0,0,0,75,75,20,20,16,10,7,1,1,55,47,8,4,46,1,12,11
52331480,0,,,15,7,8,2,2,0,13,5,8,6,3,3,12,5,7,12,5,7,7,2,5,5,2,3,2,1,1,0,0,0,0,0,0,6,6,1,3,0,2,0,0,0,5,4,1,0,5,0,1,2
52331481,0,,,17,8,9,0,0,0,17,8,9,7,5,2,17,8,9,17,8,9,10,3,7,8,2,6,4,1,3,0,0,0,0,0,0,8,8,3,3,1,0,1,0,0,5,4,1,0,8,0,3,2
52331483,0,,,43,19,24,0,0,0,43,19,24,18,9,9,42,19,23,42,19,23,25,10,15,14,3,11,10,3,7,0,0,0,0,0,0,20,20,10,3,3,2,2,0,0,10,6,4,0,18,0,9,1
52331484,0,,,33,14,19,3,0,3,30,14,16,8,4,4,30,14,16,30,14,16,22,10,12,11,4,7,10,4,6,1,0,1,0,0,0,17,17,7,5,4,1,0,0,0,10,7,3,1,14,0,7,4
52331485,2,52331475,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52331486,0,,,105,49,56,12,5,7,93,44,49,39,23,16,93,44,49,91,42,49,54,21,33,31,12,19,11,4,7,2,0,2,1,0,1,40,40,11,13,6,4,4,0,2,29,20,9,3,34,0,11,10
52331487,0,,,11,6,5,2,2,0,9,4,5,8,4,4,8,4,4,8,4,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,4,4,2,0,1,0,0,1,0,2,1,1,1,1,0,1,0
52331488,2,52331489,,123,30,93,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52331489,1,,52331488,142,65,77,14,7,7,251,88,163,60,30,30,251,88,163,250,87,163,191,58,133,155,38,117,104,20,84,30,5,25,1,0,1,66,66,20,30,9,7,1,1,0,48,42,6,2,48,1,14,20
52331490,0,,,30,13,17,2,1,1,28,12,16,13,7,6,28,12,16,28,12,16,15,5,10,10,2,8,4,1,3,0,0,0,0,0,0,13,13,4,4,4,0,0,1,0,9,6,3,1,11,0,3,2
52331491,0,,,14,7,7,0,0,0,14,7,7,6,3,3,14,7,7,13,6,7,8,4,4,5,2,3,2,0,2,1,0,1,0,0,0,5,5,0,2,2,1,0,0,0,5,4,1,0,4,0,0,1
52331492,0,,,20,8,12,0,0,0,20,8,12,11,5,6,20,8,12,20,8,12,9,3,6,6,0,6,5,0,5,0,0,0,0,0,0,8,8,2,2,2,2,0,0,0,6,2,4,0,7,0,1,1
52331493,0,,,20,10,10,2,1,1,18,9,9,6,3,3,17,8,9,16,8,8,12,6,6,9,4,5,3,2,1,0,0,0,0,0,0,8,8,1,5,0,1,1,0,0,7,6,1,0,8,0,1,3
52331494,0,,,41,19,22,0,0,0,41,19,22,21,10,11,41,19,22,41,19,22,20,9,11,13,5,8,5,2,3,0,0,0,0,0,0,16,16,4,3,6,2,1,0,0,12,6,6,0,12,0,3,1
52331495,0,,,21,11,10,0,0,0,21,11,10,9,6,3,21,11,10,21,11,10,12,5,7,8,3,5,5,2,3,0,0,0,0,0,0,9,9,3,4,0,1,0,1,0,6,4,2,0,8,0,2,4
52331496,0,,,54,28,26,8,5,3,46,23,23,21,12,9,46,23,23,45,22,23,25,11,14,17,7,10,7,2,5,0,0,0,0,0,0,16,16,3,3,3,3,1,2,1,13,5,8,1,15,0,3,3
52331497,0,,,24,11,13,4,1,3,20,10,10,13,7,6,20,10,10,20,10,10,7,3,4,4,1,3,3,1,2,0,0,0,0,0,0,12,12,6,2,3,0,1,0,0,6,6,0,1,5,0,3,1
52331498,0,,,250,118,132,16,7,9,234,111,123,126,63,63,224,106,118,221,105,116,108,48,60,65,27,38,30,12,18,1,1,0,0,0,0,98,98,17,41,22,8,8,1,1,81,61,20,4,73,0,14,19
52331499,0,,,234,112,122,33,18,15,201,94,107,110,53,57,197,92,105,193,89,104,91,41,50,49,24,25,11,6,5,0,0,0,7,0,7,96,96,28,31,16,13,4,4,0,67,54,13,3,62,5,20,20
52331500,2,52331520,,9,4,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52331501,2,52331520,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52331502,2,52331511,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52331504,0,,,13,7,6,0,0,0,13,7,6,4,2,2,13,7,6,13,7,6,9,5,4,4,2,2,2,1,1,0,0,0,0,0,0,5,5,1,0,4,0,0,0,0,4,3,1,0,5,0,1,0
52331506,0,,,23,9,14,1,0,1,22,9,13,15,5,10,22,9,13,22,9,13,7,4,3,4,2,2,1,1,0,0,0,0,6,0,6,11,11,6,2,1,1,0,1,0,5,3,2,1,4,1,0,2
52331507,0,,,93,45,48,3,2,1,90,43,47,44,20,24,87,42,45,84,41,43,46,23,23,22,8,14,3,0,3,1,0,1,0,0,0,36,36,9,14,6,2,3,0,2,27,22,5,1,31,0,7,11
52331509,0,,,39,17,22,8,3,5,31,14,17,16,7,9,29,13,16,29,13,16,15,7,8,8,4,4,1,0,1,0,0,0,0,0,0,14,14,4,4,2,2,0,1,1,10,8,2,1,11,0,3,3
52331511,1,,52331502;52331512,7,3,4,0,0,0,21,10,11,7,3,4,21,10,11,21,10,11,14,7,7,5,3,2,2,1,1,0,0,0,0,0,0,3,3,3,6,2,0,0,0,0,7,6,1,0,9,0,2,5
52331512,2,52331511,,8,3,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52331514,0,,,23,13,10,5,3,2,18,10,8,9,6,3,18,10,8,18,10,8,9,4,5,5,3,2,0,0,0,0,0,0,0,0,0,6,6,1,1,1,1,0,1,1,5,2,3,2,6,0,1,1
52331517,0,,,71,35,36,4,3,1,67,32,35,37,17,20,64,31,33,64,31,33,30,15,15,11,5,6,4,2,2,0,0,0,0,0,0,29,29,7,10,6,4,2,0,0,22,17,5,0,21,0,5,6
52331520,1,,52331500;52331501,27,11,16,2,0,2,35,15,20,19,9,10,35,15,20,34,15,19,16,6,10,11,4,7,4,1,3,0,0,0,0,0,0,12,12,6,4,2,3,1,0,0,10,6,4,1,12,0,4,4
52331521,1,,52331522,46,23,23,2,1,1,52,25,27,15,10,5,50,23,27,49,23,26,37,15,22,20,8,12,14,4,10,3,0,3,0,0,0,18,18,4,13,2,0,2,0,1,18,15,3,1,21,0,4,9
52331522,2,52331521,,8,3,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52331524,0,,,184,40,144,0,0,0,184,40,144,2,2,0,184,40,144,184,40,144,182,38,144,178,36,142,151,28,123,36,6,30,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52331525,0,,,34,17,17,1,1,0,33,16,17,14,8,6,32,15,17,32,15,17,19,8,11,12,5,7,3,2,1,0,0,0,0,0,0,16,16,6,3,6,1,0,0,0,10,8,2,0,14,0,5,2
52331527,0,,,47,23,24,4,2,2,43,21,22,24,15,9,42,20,22,41,20,21,19,6,13,11,3,8,6,1,5,0,0,0,0,0,0,14,14,3,3,3,3,0,0,2,11,7,4,0,11,0,3,2
52331528,1,,52331529;52331538,10,4,6,0,0,0,21,10,11,10,4,6,21,10,11,21,10,11,11,6,5,5,3,2,0,0,0,0,0,0,0,0,0,5,5,4,2,3,1,0,0,0,6,4,2,0,8,0,2,2
52331529,2,52331528,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52331530,0,,,10,4,6,0,0,0,10,4,6,2,1,1,10,4,6,10,4,6,8,3,5,6,2,4,0,0,0,0,0,0,0,0,0,5,5,2,2,0,1,0,0,0,3,3,0,0,5,0,2,2
52331535,0,,,54,29,25,3,2,1,51,27,24,18,11,7,51,27,24,51,27,24,33,16,17,20,9,11,8,4,4,1,0,1,0,0,0,22,22,3,13,3,1,1,0,1,19,17,2,0,20,0,3,7
52331536,0,,,21,7,14,2,0,2,19,7,12,6,2,4,19,7,12,19,7,12,13,5,8,8,2,6,7,2,5,0,0,0,0,0,0,8,8,1,4,1,1,1,0,0,7,4,3,0,7,0,1,3
52331538,2,52331528,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52331540,0,,,28,14,14,4,3,1,24,11,13,12,6,6,24,11,13,24,11,13,12,5,7,4,1,3,0,0,0,0,0,0,0,0,0,10,10,2,3,2,2,0,1,0,8,5,3,0,8,0,2,2
52331541,1,,52331542;52331551,41,20,21,0,0,0,49,25,24,27,17,10,49,25,24,49,25,24,22,8,14,16,4,12,9,3,6,0,0,0,0,0,0,14,14,2,6,6,3,1,0,0,16,11,5,0,15,0,1,4
52331542,2,52331541,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52331544,0,,,57,26,31,2,1,1,55,25,30,23,11,12,54,25,29,53,24,29,32,14,18,12,3,9,6,1,5,1,0,1,0,0,0,25,25,6,13,4,0,1,0,1,19,16,3,0,19,0,3,9
52331545,0,,,159,77,82,12,7,5,147,70,77,86,43,43,144,68,76,140,67,73,61,27,34,27,7,20,8,1,7,1,0,1,25,15,10,74,74,27,23,11,12,1,0,0,47,41,6,5,41,0,13,9
52331546,0,,,68,32,36,2,0,2,66,32,34,26,15,11,66,32,34,65,32,33,40,17,23,16,7,9,6,2,4,0,0,0,0,0,0,32,32,11,13,3,4,0,1,0,21,16,5,0,26,0,7,9
52331547,0,,,144,55,89,3,0,3,141,55,86,84,33,51,140,54,86,139,54,85,57,22,35,35,13,22,6,3,3,0,0,0,0,0,0,84,84,39,35,6,3,1,0,0,44,40,4,0,46,0,21,9
52331548,2,52331549,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52331549,1,,52331548,5,3,2,0,0,0,9,4,5,1,0,1,9,4,5,9,4,5,8,4,4,8,4,4,4,4,0,0,0,0,0,0,0,2,2,0,3,1,0,0,0,0,4,3,1,0,4,0,0,2
52331550,0,,,70,37,33,0,0,0,67,35,32,54,29,25,66,35,31,58,31,27,13,6,7,10,5,5,2,2,0,0,0,0,2,2,0,40,39,26,8,2,3,0,0,0,13,11,2,0,8,16,2,4
52331551,2,52331541,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52331552,0,,,36,16,20,5,3,2,31,13,18,11,4,7,31,13,18,31,13,18,20,9,11,9,4,5,2,1,1,1,0,1,0,0,0,14,14,3,5,4,0,1,1,0,10,8,2,3,13,0,3,3
52331553,0,,,12,7,5,0,0,0,12,7,5,6,3,3,12,7,5,12,7,5,6,4,2,4,3,1,3,2,1,1,1,0,0,0,0,5,5,2,1,1,0,1,0,0,3,1,2,0,3,0,1,0
52331554,0,,,74,40,34,10,5,5,64,35,29,34,21,13,62,34,28,62,34,28,30,14,16,13,4,9,4,2,2,1,0,1,0,0,0,30,30,11,5,7,6,0,0,1,19,15,4,2,22,0,10,4
52331555,0,,,94,46,48,1,0,1,93,46,47,53,26,27,91,44,47,90,44,46,40,20,20,21,10,11,12,5,7,2,1,1,0,0,0,34,34,3,15,8,6,0,1,1,31,22,9,0,22,0,3,7
52331556,0,,,53,27,26,6,3,3,47,24,23,25,13,12,45,23,22,45,23,22,22,11,11,14,6,8,3,0,3,0,0,0,0,0,0,21,21,4,10,1,4,2,0,0,16,11,5,2,16,0,3,5
52331557,0,,,54,27,27,4,2,2,50,25,25,32,15,17,48,24,24,46,24,22,18,10,8,8,5,3,3,3,0,0,0,0,0,0,0,20,20,6,4,4,4,0,2,0,14,9,5,2,13,0,5,2
52331560,0,,,29,5,24,1,0,1,27,4,23,26,4,22,9,3,6,7,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,7,6,0,0,1,0,0,0,1,1,0,0,1,1,1,0
52331563,1,,52331572,115,52,63,12,5,7,106,48,58,54,27,27,102,48,54,102,48,54,52,21,31,30,10,20,12,3,9,2,0,2,0,0,0,40,40,10,12,8,4,3,1,3,31,22,9,2,31,0,7,7
52331564,0,,,67,32,35,5,4,1,62,28,34,30,12,18,61,27,34,60,27,33,32,16,16,19,8,11,6,3,3,0,0,0,0,0,0,28,28,9,9,3,5,1,1,0,19,16,3,0,21,0,6,5
52331565,0,,,16,8,8,4,2,2,12,6,6,8,4,4,11,5,6,11,5,6,4,2,2,1,0,1,0,0,0,0,0,0,0,0,0,5,5,1,2,0,1,0,0,1,4,3,1,1,3,0,1,0
52331566,0,,,77,39,38,11,8,3,66,31,35,33,17,16,64,29,35,63,29,34,33,14,19,17,5,12,9,1,8,1,0,1,0,0,0,28,28,4,13,3,4,2,2,0,24,19,5,0,21,0,4,8
52331567,0,,,27,15,12,3,2,1,24,13,11,15,9,6,24,13,11,24,13,11,9,4,5,5,3,2,2,2,0,0,0,0,0,0,0,9,9,1,4,1,1,1,1,0,8,5,3,1,6,0,1,1
52331569,0,,,10,4,6,0,0,0,10,4,6,3,1,2,10,4,6,10,4,6,7,3,4,2,1,1,1,0,1,0,0,0,0,0,0,5,5,2,2,0,1,0,0,0,3,2,1,0,4,0,1,2
52331572,2,52331563,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52331573,0,,,44,24,20,4,3,1,40,21,19,25,12,13,37,20,17,36,20,16,15,9,6,5,2,3,2,1,1,0,0,0,0,0,0,15,15,4,2,3,4,1,1,0,11,7,4,0,11,0,3,2
52331574,0,,,90,48,42,4,2,2,86,46,40,41,26,15,86,46,40,86,46,40,45,20,25,21,6,15,13,2,11,2,0,2,0,0,0,8,6,0,1,2,2,0,1,0,6,3,3,1,5,0,0,1
52331575,0,,,69,32,37,3,2,1,66,30,36,32,17,15,62,28,34,61,27,34,34,13,21,14,4,10,8,2,6,1,0,1,0,0,0,24,24,3,9,6,2,2,2,0,21,16,5,1,19,0,1,6
52331576,0,,,143,66,77,18,9,9,125,57,68,70,35,35,123,56,67,121,56,65,55,22,33,30,11,19,11,4,7,1,0,1,0,0,0,50,50,7,18,11,7,4,2,1,43,32,11,2,35,0,4,10
52331577,0,,,14,10,4,0,0,0,14,10,4,5,4,1,14,10,4,14,10,4,9,6,3,2,1,1,2,1,1,1,0,1,0,0,0,7,7,1,5,1,0,0,0,0,6,6,0,0,6,0,1,1
52331578,0,,,82,35,47,7,2,5,75,33,42,35,17,18,72,32,40,71,31,40,40,16,24,22,10,12,8,3,5,0,0,0,0,0,0,28,28,5,11,5,1,3,1,2,23,15,8,1,26,0,5,7
52331579,0,,,25,12,13,0,0,0,25,12,13,9,3,6,24,12,12,24,12,12,16,9,7,8,6,2,4,3,1,0,0,0,0,0,0,12,12,4,4,3,1,0,0,0,8,7,1,0,10,0,3,4
52331580,1,,52331581,9,5,4,0,0,0,17,10,7,6,4,2,17,10,7,17,10,7,11,6,5,7,4,3,6,4,2,0,0,0,0,0,0,4,4,2,4,1,1,0,0,0,6,4,2,0,7,0,2,2
52331581,2,52331580,,8,5,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52331582,2,52331593,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52331583,0,,,18,9,9,0,0,0,18,9,9,10,6,4,18,9,9,18,9,9,8,3,5,2,2,0,0,0,0,0,0,0,0,0,0,9,9,1,7,1,0,0,0,0,8,8,0,0,6,0,1,2
52331586,0,,,117,58,59,14,10,4,103,48,55,56,29,27,101,48,53,99,46,53,47,19,28,15,5,10,5,1,4,1,0,1,0,0,0,44,44,13,13,7,4,4,1,2,31,22,9,5,31,0,8,8
52331588,0,,,10,5,5,0,0,0,10,5,5,5,3,2,10,5,5,10,5,5,5,2,3,3,1,2,2,1,1,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,5,5,0,0,3,0,0,2
52331589,0,,,42,22,20,1,1,0,41,21,20,24,14,10,39,20,19,39,20,19,17,7,10,8,3,5,1,0,1,0,0,0,0,0,0,18,18,5,5,5,3,0,0,0,13,12,1,0,11,0,4,2
52331590,0,,,73,35,38,2,2,0,71,33,38,37,15,22,70,33,37,70,33,37,34,18,16,21,8,13,7,2,5,0,0,0,0,0,0,36,36,14,11,9,0,2,0,0,22,15,7,0,27,0,11,6
52331592,0,,,16,9,7,2,2,0,14,7,7,8,4,4,14,7,7,14,7,7,6,3,3,4,2,2,1,1,0,0,0,0,0,0,0,8,8,3,3,1,1,0,0,0,5,5,0,0,4,0,2,2
52331593,1,,52331582,47,22,25,6,2,4,42,20,22,24,11,13,42,20,22,40,20,20,18,9,9,8,3,5,1,0,1,0,0,0,0,0,0,17,17,4,8,1,3,0,1,1,14,11,3,2,13,0,3,3
52331596,0,,,39,18,21,4,1,3,35,17,18,21,10,11,33,16,17,32,15,17,14,7,7,5,3,2,0,0,0,0,0,0,1,1,0,12,12,1,4,2,2,2,1,0,11,9,2,0,9,0,0,3
52331597,0,,,15,6,9,0,0,0,15,6,9,6,3,3,15,6,9,15,6,9,9,3,6,7,3,4,3,2,1,0,0,0,0,0,0,7,7,3,2,0,2,0,0,0,4,2,2,0,6,0,2,2
52331598,2,52331599,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52331599,1,,52331598,63,32,31,6,3,3,62,31,31,33,19,14,60,31,29,60,31,29,29,12,17,15,4,11,6,2,4,1,1,0,0,0,0,25,24,11,5,2,5,2,1,0,15,7,8,2,21,0,9,2
52331600,2,52331610,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52331601,0,,,12,5,7,0,0,0,12,5,7,9,4,5,12,5,7,11,5,6,3,1,2,3,1,2,1,0,1,0,0,0,0,0,0,4,4,0,2,1,0,1,0,0,4,2,2,0,2,0,0,0
52331602,2,52331603,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
52331603,1,,52331602,189,86,103,12,4,8,179,83,96,87,42,45,174,82,92,172,81,91,92,41,51,47,19,28,14,4,10,0,0,0,3,0,3,81,81,22,31,15,9,4,1,0,59,48,11,4,60,1,15,20
52331604,0,,,65,30,35,6,3,3,59,27,32,34,17,17,58,27,31,58,27,31,25,10,15,13,3,10,4,0,4,0,0,0,6,0,6,27,27,7,12,3,3,1,0,1,20,16,4,1,19,5,2,7
52331605,0,,,246,87,159,10,5,5,236,82,154,59,28,31,235,82,153,234,82,152,177,54,123,131,30,101,78,12,66,13,0,13,0,0,0,48,47,13,13,8,5,7,0,1,34,23,11,3,37,0,9,11
52331606,0,,,44,19,25,2,1,1,42,18,24,18,9,9,42,18,24,42,18,24,24,9,15,14,4,10,6,0,6,1,0,1,0,0,0,15,15,2,3,6,2,2,0,0,13,7,6,0,13,0,2,2
52331607,0,,,51,27,24,3,2,1,48,25,23,20,12,8,48,25,23,48,25,23,28,13,15,16,6,10,2,0,2,1,0,1,0,0,0,19,19,4,5,5,4,0,1,0,15,11,4,0,15,0,3,2
52331609,0,,,23,12,11,1,0,1,22,12,10,13,9,4,22,12,10,22,12,10,9,3,6,7,2,5,4,1,3,0,0,0,0,0,0,11,11,4,3,3,1,0,0,0,7,5,2,1,7,0,2,1
52331610,1,,52331600,6,2,4,0,0,0,12,5,7,4,3,1,12,5,7,12,5,7,8,2,6,6,1,5,4,1,3,0,0,0,0,0,0,3,3,3,3,1,0,0,0,0,4,3,1,0,6,0,2,1
52331611,0,,,125,95,30,22,16,6,103,79,24,96,75,21,85,66,19,82,63,19,7,4,3,4,2,2,2,1,1,0,0,0,1,1,0,17,7,3,1,0,1,1,1,0,4,3,1,0,4,0,3,1
52331613,0,,,43,20,23,1,0,1,42,20,22,22,8,14,41,20,21,40,19,21,20,12,8,10,4,6,6,2,4,0,0,0,1,0,1,18,18,5,5,5,2,1,0,0,13,7,6,1,15,0,5,2
52331614,0,,,14,6,8,0,0,0,14,6,8,5,2,3,14,6,8,14,6,8,9,4,5,2,0,2,2,0,2,1,0,1,0,0,0,7,7,2,3,2,0,0,0,0,5,4,1,0,5,0,1,2
52331615,0,,,103,46,57,8,4,4,95,42,53,46,23,23,94,42,52,92,41,51,49,19,30,26,10,16,7,1,6,1,0,1,0,0,0,39,39,6,17,8,4,3,0,1,33,28,5,0,29,0,4,10
52331616,0,,,32,15,17,0,0,0,32,15,17,19,8,11,32,15,17,32,15,17,13,7,6,5,2,3,2,1,1,0,0,0,0,0,0,14,14,1,8,5,0,0,0,0,13,13,0,0,10,0,0,3
